StringID  Type       x         y
D0         d         9858      5639
D1         d         6759      1527
D2         d         8681      7565
C0         c         1776      2747
C1         c         9128      9458
C2         c         1772      7232
C3         c         7169      3749
C4         c         4878      10995
C5         c         5589      6061
C6         c         9772      4512
C7         c         6342      1756
C8         c         367       6071
C9         c         1370      4908
C10        c         6124      10890
C11        c         186       8718
C12        c         710       5275
C13        c         7188      1729
C14        c         1639      1779
C15        c         4270      7888
C16        c         6588      2198
C17        c         6500      5352
C18        c         3769      5861
C19        c         147       9744
C20        c         6165      6547
C21        c         7295      4257
C22        c         8567      7717
C23        c         5610      9592
C24        c         4449      7588
C25        c         4598      2297
C26        c         2604      8325
C27        c         5749      3566
C28        c         8525      9763
C29        c         7687      4441

TRUCKCAPACITY /10/
DEPOTCAPACITY /30/
DEPOTFIXCOST /602/
