StringID  Type       x         y
D0         d         7446      6230
D1         d         1568      3279
D2         d         1165      1569
D3         d         6252      6184
D4         d         5640      607
C0         c         5094      4704
C1         c         1464      2954
C2         c         5618      2770
C3         c         730       1534
C4         c         6988      3553
C5         c         2709      4944
C6         c         517       745
C7         c         1062      4066
C8         c         712       4726
C9         c         6202      5300
C10        c         6498      7348
C11        c         3483      7037
C12        c         2689      5671
C13        c         5391      6395
C14        c         3772      5788
C15        c         126       7047
C16        c         724       96
C17        c         7506      3052
C18        c         6970      6063
C19        c         4643      6777
C20        c         2257      2671
C21        c         4500      1621
C22        c         1268      6175
C23        c         120       3347
C24        c         6843      5642
C25        c         314       1670
C26        c         4474      960
C27        c         123       5847
C28        c         4235      2502
C29        c         3324      212
C30        c         78        6797
C31        c         5311      3723
C32        c         6765      6049
C33        c         6505      24
C34        c         5989      2851
C35        c         6635      4795
C36        c         2882      1401
C37        c         4961      3630
C38        c         1449      6980
C39        c         2362      6197
C40        c         796       7058
C41        c         5786      2678
C42        c         6010      598
C43        c         5884      6795
C44        c         7109      5397
C45        c         1564      6230
C46        c         1832      7137
C47        c         4884      1172
C48        c         2361      5771
C49        c         1733      949
C50        c         2939      21
C51        c         2936      6892
C52        c         6695      6758
C53        c         5061      6530
C54        c         7212      4673
C55        c         3765      1647
C56        c         3700      7544
C57        c         2339      4651
C58        c         6249      6493
C59        c         3176      6850
C60        c         440       2938
C61        c         5175      4135
C62        c         852       4226
C63        c         1477      3786
C64        c         6591      1927
C65        c         3117      2156
C66        c         4741      4460
C67        c         1044      4914
C68        c         7433      6814
C69        c         4232      6905
C70        c         6275      255
C71        c         5422      234
C72        c         7498      6179
C73        c         4509      6478
C74        c         847       5055
C75        c         3077      6563
C76        c         4074      2142
C77        c         5908      5359
C78        c         7386      4694
C79        c         6426      3156
C80        c         1671      3323
C81        c         1131      1509
C82        c         7561      3090
C83        c         1797      2488
C84        c         878       1929
C85        c         3954      2364
C86        c         4280      5989
C87        c         2288      4813
C88        c         6182      4603
C89        c         2256      2438
C90        c         7477      3171
C91        c         284       855
C92        c         4581      2346
C93        c         1660      1367
C94        c         5568      4935
C95        c         7514      2139
C96        c         4633      4432
C97        c         2117      1479
C98        c         2450      1774
C99        c         1427      1188
C100       c         3297      6287
C101       c         6219      6899
C102       c         3795      858
C103       c         3650      2881
C104       c         5008      4968
C105       c         2947      3196
C106       c         4386      3633
C107       c         2292      5
C108       c         2353      3908
C109       c         2103      5638
C110       c         1040      1340
C111       c         6863      1542
C112       c         3326      1775
C113       c         5252      1467
C114       c         6565      232
C115       c         1800      1055
C116       c         4327      5912
C117       c         7386      6854
C118       c         730       3784
C119       c         875       1390
C120       c         5137      2258
C121       c         6784      3032
C122       c         1054      3089
C123       c         2775      5078
C124       c         4948      1558
C125       c         2061      4006
C126       c         4562      3100
C127       c         4543      638
C128       c         2493      2110
C129       c         4080      360
C130       c         2764      5352
C131       c         5290      3664
C132       c         2826      2700
C133       c         2280      859
C134       c         6871      918
C135       c         4276      3195
C136       c         3632      1697
C137       c         2701      1345
C138       c         305       5355
C139       c         4107      3314
C140       c         472       262
C141       c         4038      6364
C142       c         4364      1489
C143       c         5235      6378
C144       c         3294      7079
C145       c         1872      5751
C146       c         14        2518
C147       c         6595      3424
C148       c         5329      6739
C149       c         5181      3933
C150       c         2257      6572
C151       c         5733      1937
C152       c         5238      4925
C153       c         4723      4191
C154       c         1892      6055
C155       c         6105      1408
C156       c         69        3966
C157       c         3369      4178
C158       c         3016      3138
C159       c         1843      627
C160       c         4329      3473
C161       c         4461      4751
C162       c         4212      1690
C163       c         7065      3958
C164       c         452       5589
C165       c         161       7538
C166       c         4305      1778
C167       c         710       4567
C168       c         874       6927
C169       c         4345      1243
C170       c         4030      6445
C171       c         6025      2472
C172       c         5153      1253
C173       c         7167      3760
C174       c         3597      4439
C175       c         3655      2113
C176       c         6247      7268
C177       c         2320      4953
C178       c         772       4637
C179       c         3444      1723
C180       c         5996      6778
C181       c         2012      5698
C182       c         5854      5968
C183       c         4638      630
C184       c         916       2685
C185       c         2793      6237
C186       c         2375      1125
C187       c         4195      3476
C188       c         5366      2723
C189       c         1552      669
C190       c         4580      1272
C191       c         2038      379
C192       c         5600      647
C193       c         1791      1660
C194       c         2760      6981
C195       c         5790      2391
C196       c         848       4523
C197       c         949       3190
C198       c         4864      5294
C199       c         183       5269
C200       c         3452      1520
C201       c         1802      7308
C202       c         2824      2104
C203       c         4527      1897
C204       c         7243      2080
C205       c         5924      4802
C206       c         4947      781
C207       c         1161      842
C208       c         4570      612
C209       c         3587      417
C210       c         1224      5883
C211       c         3678      4465
C212       c         2297      7374
C213       c         1014      3766
C214       c         5439      756
C215       c         1751      349
C216       c         939       7633
C217       c         5155      6929
C218       c         6152      1420
C219       c         180       6482
C220       c         6057      3267
C221       c         1283      455
C222       c         2661      1918
C223       c         2632      6869
C224       c         4831      98
C225       c         1251      624
C226       c         1035      40
C227       c         5627      305
C228       c         6125      6989
C229       c         2661      937
C230       c         7076      4618
C231       c         3783      1014
C232       c         6824      2182
C233       c         7421      4499
C234       c         4432      2379
C235       c         1211      7029
C236       c         151       3062
C237       c         3444      5715
C238       c         287       5171
C239       c         5499      4421
C240       c         6518      5865
C241       c         3689      144
C242       c         2457      2994
C243       c         190       3776
C244       c         6070      3214
C245       c         2763      6136
C246       c         54        7640
C247       c         207       2951
C248       c         7419      121
C249       c         5216      955
C250       c         7654      5723
C251       c         3340      6650
C252       c         3741      6433
C253       c         2113      782
C254       c         5003      4885
C255       c         6250      961
C256       c         7208      97
C257       c         7003      6058
C258       c         634       6787
C259       c         4079      3654
C260       c         3548      507
C261       c         4335      1611
C262       c         6398      70
C263       c         7478      3896
C264       c         301       1040
C265       c         3347      3377
C266       c         5844      422
C267       c         239       4874
C268       c         3395      3498
C269       c         5936      1698
C270       c         5552      2570
C271       c         2397      7538
C272       c         4475      306
C273       c         7298      7013
C274       c         2999      4993
C275       c         4310      490
C276       c         1509      7418
C277       c         6811      840
C278       c         6658      317
C279       c         582       3635
C280       c         4037      7605
C281       c         3040      5020
C282       c         802       2066
C283       c         1452      1229
C284       c         5138      2298
C285       c         3082      948
C286       c         5014      3323
C287       c         4763      2943
C288       c         1529      5061
C289       c         3238      4458
C290       c         4182      3990
C291       c         6842      6101
C292       c         859       4341
C293       c         405       1434
C294       c         6988      5795
C295       c         4165      7581
C296       c         6475      7119
C297       c         7565      5797
C298       c         5078      6281
C299       c         1162      874

TRUCKCAPACITY /25/
DEPOTCAPACITY /200/
DEPOTFIXCOST /668/
