StringID  Type       x         y
D0         d         1736      1498
D1         d         644       597
D2         d         1962      224
D3         d         170       1563
C0         c         2888      433
C1         c         759       1043
C2         c         1603      3385
C3         c         632       868
C4         c         3349      1688
C5         c         1823      1322
C6         c         1270      1365
C7         c         1794      3150
C8         c         1344      2709
C9         c         1094      3925
C10        c         2674      1645
C11        c         637       1368
C12        c         2930      3028
C13        c         1069      1044
C14        c         215       3484
C15        c         276       1474
C16        c         805       2562
C17        c         3785      3338
C18        c         3130      1668
C19        c         3973      1779
C20        c         1769      948
C21        c         3297      2814
C22        c         2565      2186
C23        c         3617      2868
C24        c         1888      1118
C25        c         1106      1789
C26        c         1140      1398
C27        c         3472      83
C28        c         2914      2204
C29        c         2667      3799
C30        c         1913      1908
C31        c         1931      706
C32        c         1178      845
C33        c         1010      2909
C34        c         2746      693
C35        c         672       469
C36        c         3431      2130
C37        c         3293      2825
C38        c         2542      2863
C39        c         3698      3719
C40        c         2396      179
C41        c         761       3927
C42        c         419       1048
C43        c         3446      725
C44        c         2336      1275
C45        c         1190      1028
C46        c         2907      1519
C47        c         631       2337
C48        c         495       631
C49        c         2264      150

TRUCKCAPACITY /10/
DEPOTCAPACITY /31/
DEPOTFIXCOST /180/
