StringID  Type       x         y
D0         d         679       3967
D1         d         7249      2940
D2         d         1546      7519
D3         d         7376      1246
C0         c         391       5440
C1         c         3688      2985
C2         c         5289      6800
C3         c         2202      4588
C4         c         1943      7655
C5         c         623       5660
C6         c         1082      2971
C7         c         4793      1617
C8         c         162       7311
C9         c         4507      6578
C10        c         6822      843
C11        c         7499      3630
C12        c         3787      4434
C13        c         1559      4718
C14        c         6760      4271
C15        c         422       4103
C16        c         2823      5586
C17        c         6017      3059
C18        c         781       7066
C19        c         6353      4930
C20        c         7582      2995
C21        c         5483      3597
C22        c         3515      7458
C23        c         1545      7340
C24        c         6829      1310
C25        c         5082      4392
C26        c         5031      5666
C27        c         2878      1779
C28        c         3751      4928
C29        c         6090      2775
C30        c         7325      5560
C31        c         3475      6957
C32        c         5327      2761
C33        c         2985      2639
C34        c         6524      967
C35        c         5601      3408
C36        c         959       6766
C37        c         2520      6378
C38        c         7351      374
C39        c         7476      1719
C40        c         4069      7527
C41        c         301       1700
C42        c         4821      5039
C43        c         3405      2724
C44        c         1025      4082
C45        c         6003      2209
C46        c         5362      929
C47        c         3870      3256
C48        c         424       1998
C49        c         1000      5541

TRUCKCAPACITY /10/
DEPOTCAPACITY /22/
DEPOTFIXCOST /407/
