StringID  Type       x         y
D0         d         2984      7234
D1         d         8423      3881
D2         d         3224      8139
C0         c         1981      5147
C1         c         3430      5357
C2         c         6259      9564
C3         c         7137      9701
C4         c         10662     3697
C5         c         1         2766
C6         c         8504      10542
C7         c         9072      3570
C8         c         6873      8553
C9         c         5055      7767
C10        c         8550      3543
C11        c         10206     2758
C12        c         10090     3669
C13        c         3748      9296
C14        c         7699      5906
C15        c         7584      9618
C16        c         486       2308
C17        c         8335      2627
C18        c         2397      2152
C19        c         3431      9444
C20        c         10728     342
C21        c         10795     8183
C22        c         5978      2556
C23        c         1480      4178
C24        c         9797      9729
C25        c         1559      7134
C26        c         1248      9605
C27        c         2709      2283
C28        c         2048      9936
C29        c         7327      239

TRUCKCAPACITY /10/
DEPOTCAPACITY /32/
DEPOTFIXCOST /650/
