StringID  Type       x         y
D0         d         1232      1907
D1         d         3169      967
D2         d         4854      886
C0         c         316       3525
C1         c         3979      328
C2         c         1366      7180
C3         c         5431      4610
C4         c         3118      431
C5         c         5137      7533
C6         c         2110      7629
C7         c         1288      6095
C8         c         896       5131
C9         c         643       7173
C10        c         3377      3905
C11        c         7236      4050
C12        c         6869      5748
C13        c         1170      6263
C14        c         635       2053
C15        c         5783      3460
C16        c         4162      295
C17        c         1543      4589
C18        c         1820      3990
C19        c         5122      2912
C20        c         3794      4487
C21        c         3388      5078
C22        c         1353      7130
C23        c         5979      6505
C24        c         1795      663
C25        c         1440      1125
C26        c         3816      6040
C27        c         1226      7585
C28        c         3911      7555
C29        c         2615      6416

TRUCKCAPACITY /10/
DEPOTCAPACITY /37/
DEPOTFIXCOST /470/
