StringID  Type       x         y
D0         d         1542      2258
D1         d         1734      2420
D2         d         2519      1780
C0         c         3005      2096
C1         c         2909      2390
C2         c         1890      1002
C3         c         443       2555
C4         c         2227      3474
C5         c         3854      2302
C6         c         2260      3600
C7         c         816       2273
C8         c         847       2838
C9         c         2941      1282
C10        c         3737      659
C11        c         3412      751
C12        c         3063      2026
C13        c         3040      635
C14        c         640       1122
C15        c         3224      945
C16        c         1445      863
C17        c         1156      2377
C18        c         2798      49
C19        c         673       1849
C20        c         3783      1067
C21        c         1638      174
C22        c         251       183
C23        c         616       2555
C24        c         1504      1928
C25        c         2363      1616
C26        c         755       3920
C27        c         1978      1039
C28        c         1637      3795
C29        c         137       1659
C30        c         1911      3515
C31        c         2648      1650
C32        c         2497      3022
C33        c         1067      317
C34        c         3161      1565
C35        c         3608      1157
C36        c         2770      414
C37        c         464       3528
C38        c         2275      2940
C39        c         2786      3052

TRUCKCAPACITY /10/
DEPOTCAPACITY /24/
DEPOTFIXCOST /142/
