StringID  Type       x         y
D0         d         877       3565
D1         d         836       396
D2         d         921       1688
D3         d         2582      1562
D4         d         2117      1199
C0         c         3934      3962
C1         c         3966      3422
C2         c         775       317
C3         c         3419      1131
C4         c         2257      1906
C5         c         3432      2246
C6         c         3576      2801
C7         c         421       3392
C8         c         3322      1305
C9         c         3049      3169
C10        c         2612      2013
C11        c         2987      436
C12        c         396       3386
C13        c         2658      1638
C14        c         756       3052
C15        c         3691      303
C16        c         1165      3073
C17        c         3563      591
C18        c         3275      494
C19        c         469       1725
C20        c         1944      640
C21        c         2958      540
C22        c         2203      470
C23        c         1456      3024
C24        c         2074      1614
C25        c         2540      816
C26        c         1821      3773
C27        c         3827      635
C28        c         3413      2915
C29        c         2519      2607
C30        c         2621      126
C31        c         2829      664
C32        c         3840      2654
C33        c         886       103
C34        c         2203      1017
C35        c         1118      3139
C36        c         2628      1535
C37        c         1764      1252
C38        c         1740      3089
C39        c         1372      2525
C40        c         3841      3309
C41        c         561       2329
C42        c         2294      3629
C43        c         2127      1866
C44        c         1895      2993
C45        c         3135      126
C46        c         1944      2298
C47        c         116       3955
C48        c         1758      1497
C49        c         1287      2701
C50        c         3520      1895
C51        c         2462      3973
C52        c         94        1590
C53        c         1042      1763
C54        c         531       1352
C55        c         3504      2384
C56        c         119       3487
C57        c         3104      1925
C58        c         2184      1460
C59        c         2885      1161
C60        c         3243      2379
C61        c         1028      665
C62        c         3341      679
C63        c         872       3944
C64        c         1647      2074
C65        c         933       1769
C66        c         33        2272
C67        c         636       1386
C68        c         1357      2253
C69        c         3103      100
C70        c         3160      3556
C71        c         3158      2576
C72        c         101       298
C73        c         512       924
C74        c         2651      1370
C75        c         2301      574
C76        c         3783      3513
C77        c         300       1033
C78        c         741       1517
C79        c         3153      1118
C80        c         3931      2378
C81        c         2650      3332
C82        c         2022      3821
C83        c         1441      795
C84        c         58        2189
C85        c         2612      2925
C86        c         3364      3598
C87        c         1140      1638
C88        c         3442      1271
C89        c         2555      2822
C90        c         2165      135
C91        c         2849      116
C92        c         5         516
C93        c         2944      2517
C94        c         2310      1588
C95        c         1751      2525
C96        c         3659      3311
C97        c         3308      358
C98        c         920       2580
C99        c         1718      1407
C100       c         1068      2812
C101       c         3353      1542
C102       c         350       2668
C103       c         3763      2361
C104       c         3654      2223
C105       c         1815      2985
C106       c         2048      1827
C107       c         2968      657
C108       c         3629      3026
C109       c         2536      3974
C110       c         1371      2500
C111       c         961       3471
C112       c         3878      531
C113       c         740       3382
C114       c         1630      191
C115       c         3808      2687
C116       c         1419      3683
C117       c         2998      1432
C118       c         942       328
C119       c         539       562
C120       c         2250      1112
C121       c         1533      3728
C122       c         1859      3350
C123       c         2601      2557
C124       c         2534      364
C125       c         3308      3203
C126       c         713       1765
C127       c         2584      281
C128       c         3028      604
C129       c         2826      189
C130       c         3904      1588
C131       c         490       354
C132       c         3071      3882
C133       c         2803      3179
C134       c         2973      968
C135       c         19        1849
C136       c         133       2652
C137       c         2997      1697
C138       c         7         3208
C139       c         3197      1666
C140       c         3224      3066
C141       c         1843      1877
C142       c         1978      2655
C143       c         389       2310
C144       c         478       1620
C145       c         2566      3362
C146       c         807       2077
C147       c         1115      1457
C148       c         145       1402
C149       c         2679      3078
C150       c         1586      278
C151       c         2725      2549
C152       c         3135      769
C153       c         454       484
C154       c         3442      737
C155       c         2172      389
C156       c         1739      1349
C157       c         3079      3843
C158       c         2581      2810
C159       c         877       3931
C160       c         2059      3809
C161       c         383       1198
C162       c         410       1025
C163       c         698       3764
C164       c         1992      985
C165       c         2891      3762
C166       c         2773      1849
C167       c         1911      3086
C168       c         2785      305
C169       c         2970      3555
C170       c         3662      873
C171       c         3214      2929
C172       c         2440      1715
C173       c         2606      1590
C174       c         2786      1470
C175       c         1595      1315
C176       c         995       2925
C177       c         3519      2632
C178       c         2401      168
C179       c         1296      2834
C180       c         1356      3056
C181       c         3287      2806
C182       c         2766      568
C183       c         1106      2606
C184       c         306       1619
C185       c         3959      1315
C186       c         2243      617
C187       c         1210      203
C188       c         1686      46
C189       c         3601      246
C190       c         1866      1172
C191       c         3286      1348
C192       c         3438      2399
C193       c         332       473
C194       c         1477      537
C195       c         933       19
C196       c         3142      2024
C197       c         3139      1659
C198       c         1414      3389
C199       c         3038      2042
C200       c         3546      751
C201       c         3494      2511
C202       c         535       1799
C203       c         1322      2462
C204       c         765       508
C205       c         1592      1578
C206       c         1940      354
C207       c         3429      3014
C208       c         2005      2879
C209       c         1071      2473
C210       c         2412      1534
C211       c         3905      928
C212       c         253       744
C213       c         1303      2409
C214       c         1573      1167
C215       c         707       125
C216       c         2817      2188
C217       c         1231      2828
C218       c         1205      620
C219       c         2980      3440
C220       c         3590      647
C221       c         298       1531
C222       c         136       2450
C223       c         1777      3250
C224       c         704       2229
C225       c         1104      2719
C226       c         2529      3390
C227       c         1708      3425
C228       c         2681      2519
C229       c         987       2087
C230       c         177       2518
C231       c         616       2301
C232       c         2128      404
C233       c         3482      1829
C234       c         226       1345
C235       c         3281      1897
C236       c         2072      1526
C237       c         3953      688
C238       c         3663      3562
C239       c         2050      3088
C240       c         1237      2761
C241       c         2614      2243
C242       c         3689      1633
C243       c         109       3933
C244       c         419       1407
C245       c         54        829
C246       c         2708      3194
C247       c         471       2114
C248       c         1647      3854
C249       c         3374      1248
C250       c         3655      301
C251       c         2361      2386
C252       c         2747      1424
C253       c         1747      2738
C254       c         1040      3092
C255       c         2240      1511
C256       c         3774      771
C257       c         3979      2719
C258       c         1838      2927
C259       c         2381      3133
C260       c         3618      2375
C261       c         721       948
C262       c         3957      3779
C263       c         1014      3061
C264       c         2468      3138
C265       c         693       2693
C266       c         3789      951
C267       c         2627      2483
C268       c         3383      2303
C269       c         1689      3848
C270       c         1331      1270
C271       c         306       832
C272       c         2338      1003
C273       c         2389      2456
C274       c         695       2769
C275       c         2228      1961
C276       c         2590      1143
C277       c         1556      628
C278       c         28        154
C279       c         1422      3966
C280       c         2617      377
C281       c         341       1181
C282       c         3772      2057
C283       c         153       3251
C284       c         3605      3338
C285       c         1675      1755
C286       c         2145      3930
C287       c         3714      2850
C288       c         2953      649
C289       c         925       1945
C290       c         2828      3181
C291       c         1930      3912
C292       c         2879      1879
C293       c         3015      3460
C294       c         2034      3333
C295       c         679       3140
C296       c         1813      1369
C297       c         3575      1136
C298       c         826       3978
C299       c         3585      315

TRUCKCAPACITY /25/
DEPOTCAPACITY /71/
DEPOTFIXCOST /381/
