StringID  Type       x         y
D0         d         2931      2397
D1         d         5550      6462
D2         d         1779      1745
C0         c         1968      4954
C1         c         633       7667
C2         c         4468      2007
C3         c         6128      4623
C4         c         7137      2444
C5         c         540       6888
C6         c         6530      3434
C7         c         1663      4870
C8         c         3977      3433
C9         c         6270      1617
C10        c         2068      3011
C11        c         4544      4831
C12        c         5552      97
C13        c         983       6155
C14        c         5659      1682
C15        c         6946      967
C16        c         1103      2819
C17        c         1777      7219
C18        c         6075      1004
C19        c         1771      5998
C20        c         5332      4487
C21        c         2477      427
C22        c         4300      198
C23        c         692       7560
C24        c         673       4165
C25        c         893       1180
C26        c         858       7038
C27        c         4586      79
C28        c         7566      6716
C29        c         2024      1775
C30        c         5157      82
C31        c         3663      4864
C32        c         610       1932
C33        c         778       5843
C34        c         3874      998
C35        c         4215      3674
C36        c         862       5628
C37        c         6672      826
C38        c         6135      5570
C39        c         1100      1314

TRUCKCAPACITY /10/
DEPOTCAPACITY /36/
DEPOTFIXCOST /411/
