StringID  Type       x         y
D0         d         4189      7425
D1         d         307       10649
D2         d         7389      5664
C0         c         8816      2461
C1         c         6826      4849
C2         c         5434      7308
C3         c         2033      9812
C4         c         771       8446
C5         c         1526      8466
C6         c         20        3884
C7         c         907       4660
C8         c         264       4557
C9         c         10428     8138
C10        c         6925      10612
C11        c         3640      7992
C12        c         7662      10200
C13        c         7234      8995
C14        c         7532      5476
C15        c         1640      9677
C16        c         2797      8640
C17        c         3252      8821
C18        c         9134      7751
C19        c         8146      6099
C20        c         5517      4124
C21        c         3625      1298
C22        c         1722      1878
C23        c         3389      5455
C24        c         2704      9339
C25        c         4188      7209
C26        c         9478      7732
C27        c         7000      5537
C28        c         7171      2589
C29        c         9732      7948
C30        c         1913      2385
C31        c         7971      6758
C32        c         4345      9819
C33        c         6517      6914
C34        c         8783      9104
C35        c         2179      9591
C36        c         7887      4443
C37        c         9797      4213
C38        c         5728      5072
C39        c         7546      2321

TRUCKCAPACITY /10/
DEPOTCAPACITY /33/
DEPOTFIXCOST /676/
