StringID  Type       x         y
D0         d         7505      7036
D1         d         5572      1729
D2         d         3006      1691
D3         d         1911      6078
C0         c         4290      1756
C1         c         4882      786
C2         c         4763      1295
C3         c         4474      4635
C4         c         5888      7335
C5         c         2210      5647
C6         c         282       4019
C7         c         6575      7059
C8         c         6352      784
C9         c         602       3721
C10        c         5447      1757
C11        c         5526      41
C12        c         5801      5936
C13        c         3443      6483
C14        c         7462      7431
C15        c         3139      6435
C16        c         4409      1922
C17        c         5371      3015
C18        c         4909      3407
C19        c         5340      4493
C20        c         3039      6757
C21        c         4690      2624
C22        c         709       4597
C23        c         2332      3765
C24        c         3887      1693
C25        c         6573      5281
C26        c         5325      3808
C27        c         5586      5293
C28        c         7538      467
C29        c         1686      2253
C30        c         23        6680
C31        c         4963      717
C32        c         2339      4880
C33        c         3689      2349
C34        c         7658      2125
C35        c         579       4654
C36        c         883       838
C37        c         2264      6445
C38        c         2174      335
C39        c         6528      2096
C40        c         2757      1480
C41        c         617       5055
C42        c         1923      4756
C43        c         312       245
C44        c         2355      1229
C45        c         3827      7638
C46        c         154       2997
C47        c         6430      7651
C48        c         6407      6128
C49        c         548       3820

TRUCKCAPACITY /10/
DEPOTCAPACITY /20/
DEPOTFIXCOST /450/
