StringID  Type       x         y
D0         d         503       592
D1         d         2230      357
D2         d         197       523
D3         d         3800      1602
C0         c         769       736
C1         c         3422      100
C2         c         2759      1003
C3         c         1699      3426
C4         c         2720      357
C5         c         3531      678
C6         c         992       2491
C7         c         1921      1277
C8         c         2707      383
C9         c         1822      458
C10        c         3930      1341
C11        c         2413      1632
C12        c         1552      1585
C13        c         3821      1200
C14        c         1906      2487
C15        c         2423      2943
C16        c         255       3139
C17        c         2240      2044
C18        c         3356      274
C19        c         737       3057
C20        c         1723      672
C21        c         2229      1143
C22        c         3932      2171
C23        c         1027      2735
C24        c         980       2552
C25        c         957       3534
C26        c         2734      421
C27        c         2120      1272
C28        c         16        1823
C29        c         445       1265
C30        c         1919      709
C31        c         2927      976
C32        c         2949      685
C33        c         2254      692
C34        c         3282      3541
C35        c         1835      3132
C36        c         1376      924
C37        c         1437      3570
C38        c         3132      1106
C39        c         3043      2823
C40        c         354       1517
C41        c         1579      229
C42        c         1832      541
C43        c         467       480
C44        c         542       3555
C45        c         3086      2095
C46        c         3187      1757
C47        c         1033      2586
C48        c         1308      2501
C49        c         2574      2900

TRUCKCAPACITY /10/
DEPOTCAPACITY /20/
DEPOTFIXCOST /102/
