StringID  Type       x         y
D0         d         2463      2900
D1         d         1907      2635
D2         d         1782      1007
D3         d         1605      1777
D4         d         464       3103
C0         c         3649      2241
C1         c         3006      701
C2         c         1319      2627
C3         c         788       3586
C4         c         2502      3969
C5         c         1195      1618
C6         c         891       3891
C7         c         1923      3737
C8         c         3317      1339
C9         c         1293      3001
C10        c         795       2450
C11        c         2472      1986
C12        c         48        1634
C13        c         3978      4
C14        c         2485      567
C15        c         386       3681
C16        c         2320      1008
C17        c         2811      1606
C18        c         44        1721
C19        c         3428      3963
C20        c         1         286
C21        c         2030      1081
C22        c         2453      1017
C23        c         3061      3676
C24        c         99        1036
C25        c         515       3641
C26        c         2971      1366
C27        c         2033      753
C28        c         3690      191
C29        c         79        2182
C30        c         2524      3926
C31        c         3366      3694
C32        c         2239      3838
C33        c         3164      1734
C34        c         1578      3716
C35        c         3223      2377
C36        c         2718      340
C37        c         2246      161
C38        c         2187      3468
C39        c         1629      3421
C40        c         2422      1553
C41        c         1727      196
C42        c         825       3137
C43        c         1057      2728
C44        c         3979      3529
C45        c         2604      2942
C46        c         3554      248
C47        c         579       1966
C48        c         2359      2067
C49        c         1478      262
C50        c         3657      3594
C51        c         1879      1908
C52        c         837       1771
C53        c         1115      467
C54        c         1156      1014
C55        c         1282      37
C56        c         3125      1489
C57        c         2251      738
C58        c         1404      508
C59        c         3809      3312
C60        c         2139      2472
C61        c         1579      404
C62        c         1104      3907
C63        c         2627      2728
C64        c         3711      3863
C65        c         676       2317
C66        c         3410      2325
C67        c         1450      2275
C68        c         1854      2283
C69        c         2645      630
C70        c         1352      637
C71        c         1262      923
C72        c         1896      3347
C73        c         3373      2524
C74        c         3756      1136
C75        c         2905      3312
C76        c         2400      3907
C77        c         3762      1711
C78        c         2861      2497
C79        c         2924      2852
C80        c         2335      2994
C81        c         413       1892
C82        c         1964      1323
C83        c         2649      606
C84        c         1042      1949
C85        c         1115      1843
C86        c         160       2539
C87        c         3463      424
C88        c         663       161
C89        c         3118      442
C90        c         18        963
C91        c         849       945
C92        c         1380      3556
C93        c         650       1336
