StringID  Type       x         y
D0         d         296       2650
D1         d         261       2736
D2         d         3487      1261
D3         d         1472      994
D4         d         3318      1088
C0         c         3266      2729
C1         c         2399      1896
C2         c         1761      2347
C3         c         3001      2361
C4         c         1163      1492
C5         c         1936      3812
C6         c         289       651
C7         c         2846      2532
C8         c         1795      3876
C9         c         374       3667
C10        c         14        278
C11        c         3843      1506
C12        c         324       2959
C13        c         2028      2953
C14        c         2859      263
C15        c         26        3931
C16        c         3800      3091
C17        c         573       1086
C18        c         141       1467
C19        c         44        2937
C20        c         993       3182
C21        c         3788      3823
C22        c         415       2612
C23        c         2132      3372
C24        c         690       2405
C25        c         2606      541
C26        c         2239      3800
C27        c         31        3588
C28        c         1875      2910
C29        c         971       3148
C30        c         3135      1808
C31        c         307       1178
C32        c         993       485
C33        c         2624      2789
C34        c         3781      265
C35        c         1381      2952
C36        c         2155      1003
C37        c         384       1717
C38        c         235       2838
C39        c         1505      2860
C40        c         2454      2659
C41        c         2350      2348
C42        c         3711      2668
C43        c         3526      1865
C44        c         2203      451
C45        c         1220      863
C46        c         836       676
C47        c         3047      2822
C48        c         3364      2313
C49        c         1008      295
C50        c         3312      3037
C51        c         3083      845
C52        c         3058      3315
C53        c         690       2175
C54        c         3596      600
C55        c         3182      3309
C56        c         2650      454
C57        c         3583      2121
C58        c         2295      3482
C59        c         2878      1945
C60        c         2371      744
C61        c         2113      2442
C62        c         1731      2829
C63        c         1023      2727
C64        c         3977      1574
C65        c         2453      2377
C66        c         3830      1759
C67        c         3111      2161
C68        c         189       1614
C69        c         715       3669
C70        c         3114      1314
C71        c         3267      439
C72        c         611       438
C73        c         3017      2684
C74        c         3246      362
C75        c         688       379
C76        c         3059      84
C77        c         2792      1716
C78        c         1443      3442
C79        c         131       164
C80        c         1209      3331
C81        c         2422      374
C82        c         287       3159
C83        c         3778      2619
C84        c         3349      229
C85        c         1203      3390
C86        c         2030      2684
C87        c         680       1073
C88        c         219       2395
C89        c         1332      812
C90        c         1516      3876
C91        c         2980      3288
C92        c         2419      2830
C93        c         1603      1542
C94        c         364       2907
C95        c         3386      3813
C96        c         1211      1482
C97        c         1116      340
C98        c         3636      110
C99        c         2049      2580
C100       c         2880      3550
C101       c         3633      2626
C102       c         1278      558
C103       c         996       2212
C104       c         201       3101
C105       c         2248      2914
C106       c         3289      272
C107       c         130       1271
C108       c         2220      2176
C109       c         3160      2567
C110       c         742       3600
C111       c         622       2995
C112       c         983       1058
C113       c         2703      3659
C114       c         220       2538
C115       c         1711      580
C116       c         1672      1570
C117       c         2223      618
C118       c         2725      768
C119       c         1377      2263
C120       c         2293      5
C121       c         1452      3813
C122       c         3838      2551
C123       c         2866      3265
C124       c         773       913
C125       c         3280      1696
C126       c         3290      2809
C127       c         2629      438
C128       c         1301      2387
C129       c         2391      3204
C130       c         2079      980
C131       c         1971      2258
C132       c         693       1114
C133       c         691       3934
C134       c         1928      3130
C135       c         2405      2739
C136       c         2312      2617
C137       c         3369      3198
C138       c         2434      159
C139       c         571       1149
C140       c         3399      1129
C141       c         818       857
C142       c         2415      1342
C143       c         1480      1973
C144       c         254       2629
C145       c         2588      1639
C146       c         1414      3029
C147       c         84        3431
C148       c         685       1836
C149       c         2726      2629
C150       c         3377      3140
C151       c         3481      864
C152       c         617       515
C153       c         1927      1940
C154       c         2509      2226
C155       c         2214      2676
C156       c         3801      816
C157       c         2600      3001
C158       c         3150      2151
C159       c         671       1145
C160       c         1241      3776
C161       c         741       2651
C162       c         120       2419
C163       c         3963      3786
C164       c         474       994
C165       c         2288      552
C166       c         2183      2278
C167       c         1125      197
C168       c         416       105
C169       c         3022      1776
C170       c         3656      630
C171       c         1883      237
C172       c         1155      3726
C173       c         952       872
C174       c         2525      3709
C175       c         2514      2601
C176       c         207       2956
C177       c         731       2953
C178       c         1790      3640
C179       c         3408      2723
C180       c         196       3906
C181       c         1305      2574
C182       c         2226      1704
C183       c         1744      3243
C184       c         2390      2165
C185       c         3590      3162
C186       c         3162      3701
C187       c         2786      401
C188       c         2253      1515
C189       c         3403      239
C190       c         199       934
C191       c         744       398
C192       c         2407      3825
C193       c         1478      2744
C194       c         638       2090
C195       c         3803      444
C196       c         2225      2262
C197       c         744       2592
C198       c         2011      563
C199       c         868       1145

TRUCKCAPACITY /25/
DEPOTCAPACITY /90/
DEPOTFIXCOST /401/
